album_id,album_genres,album_release_date,album_popularity,year
5hsChDUDtm8YL1rmREEcDI,,2003,47,2003
5lYbSy6Hf540WyiVaoN8HU,,2003-01-01,60,2003
22Y3wMfU6Bm0rtnjaljDSn,,2003-01-14,59,2003
7kTsa1wUFrahJJf1cJEOpZ,,2003-03-24,57,2003
5mzoI3VH0ZWk1pLFR6RoYy,,2003-06-09,63,2003
1BSwkKATGVCMgNuN8ve7mz,,2003-02-19,53,2003
4ljK2LVKvEPd5xPgUJn0Bs,,2003-06-05,49,2003
6ZIfULvfXHqu6jcNm6vfSl,,2003-10-07,48,2003
5mzoI3VH0ZWk1pLFR6RoYy,,2003-06-09,63,2003
3hJHXxX04PNuGFIxdEHGzg,,2003-01-01,56,2003
69TVDRmYyJY9JoESTroXE6,,2003,53,2003
1SloKtrz48mjFA3QIDg7Vl,,2003-08-18,53,2003
4hBTxv4QRPePXCFcEI7Vjp,,2003-11-01,72,2003
3XbcvPX7hEupPOxPx7EVdh,,2003-11-21,61,2003
5J0VCIp4TTsZBKOqWdbBSa,,2003-10-21,56,2003
4juejyEeCKFskkDA6zhIBW,,2003-09-16,60,2003
1fyLNx6wxgDA59wFInnyup,,2003-11-10,60,2003
3HFbH1loOUbqCyPsLuHLLh,,2003-10-28,71,2003
4M7pIA0U45CEENfXwbGB0g,,2003-05-05,55,2003
58VeC1LO2OjyHXsjtI306m,,2003-01-17,51,2003
2zfZe8P8jg53kZaAfCdBYs,,2003-01-01,56,2003
7LQhG0xSDjFiKJnziyB3Zj,,2003-01-01,66,2003
4hBTxv4QRPePXCFcEI7Vjp,,2003-11-01,72,2003
1B1p6CMiuIqeNt3oYTS0Tj,,2003-09-29,49,2003
166ptS8CKwmjYK2F7ApBkO,,2003-01-01,44,2003
2AHTc1fPhvsiGtXtquK5DO,,2003-05-13,50,2003
7LQhG0xSDjFiKJnziyB3Zj,,2003-01-01,66,2003
3UviDOQkc4WbXkNi6DIBZu,,2003,47,2003
7exM52pkWRKdoZqkheCRCC,,2003-01-01,57,2003
0OfzVAXf5aVP4W4NIOLTKj,,2003-02-06,57,2003
2137zeBGNgOWP4D96q6qxd,,2003-08-19,59,2003
4AB5weCwrj4BOAYXRsAixk,,2003-03-25,51,2003
6DMUAqxiFfLdqXv0vqcrQA,,2003-01-01,65,2003
6zI7OacPsPWj6poU70EcvA,,2003-01-01,46,2003
0IHxarwFTab8ULRESueOV9,,2003-10-07,47,2003
6WivmTXugLZLmAWnZhlz7g,,2003-09-09,61,2003
29BiTy2syDZyjGa9Rza6Ot,,2003-08-26,64,2003
2Csf9jkWwwusFvIW7DppX7,,2003-05-19,50,2003
5sZ8JHwkEV2s0Dbv0ylSmZ,,2003-07-16,48,2003
5ErgI599IvfYniy0UWVGBN,,2003-04-15,52,2003
2syvgyDNiIraR35ncupC0H,,2003-01-01,47,2003
0z7pVBGOD7HCIB7S8eLkLI,,2003-11-13,75,2003
37qHlAzBNRI9UahnOI9lvr,,2003-01-01,51,2003
45fpjQkEMNvYJn5SGPcCSX,,2003-11-19,64,2003
6b65tDkcbAisHn2FR02ZC8,,2003-01-29,47,2003
0jHdI5wc8aCPFlV1lNHWn0,,2003-11-04,53,2003
5F4yNhrLTICVqV3hMKdfig,,2003-01-01,46,2003
0BwYq5h0gwbULEfhE10iA7,,2003-09-30,51,2003
1cInbcKRuvIvW8pj9daIJU,,2003-05-27,60,2003
6aHBpqM0YAMfYxfTBjfmk1,,2003-06-03,50,2003
7HPjcPD2cr8E5oHvVAmBp7,,2003,57,2003
5vCqxfNSqatehjPustNq4s,,2003-09-09,48,2003
7IIVtFcrNzU7PV8gBqq6oM,,2003,62,2003
29tE32FrVIR0L7cz9LeykK,,2003-10-23,53,2003
5qvTf1qIYr2vkIjFnj8gYD,,2003-06-10,51,2003
38pfSOHvxHqDWwDnjZ25U5,,2003-07-22,63,2003
3qyVLEW74vRMvVxNHjwKhk,,2003-08-26,64,2003
6mZX641phI5c1OSACBqmYL,,2003,46,2003
74o0BLyhgBt6bvNqflYNmp,,2003-12-16,46,2003
0y13VbGddQ4azdVWakksAL,,2003-03-24,64,2003
53tvjWbVNZKd3CvpENkzOC,,2003-11-18,65,2003
1tCJPKhKa3j1OBgz0MhBUV,,2003,47,2003
1BSwkKATGVCMgNuN8ve7mz,,2003-02-19,53,2003
1iNAtkD0iP1wEE8ItzfjZk,,2003-04-08,57,2003
6BqcXoEgLpiGHQit2hXBIl,,2003-01-01,57,2003
1pjsWAK5eBtJsYGtYDiCER,,2003-05-23,58,2003
6252G7bGCVijXlqAjtjeDP,,2003-05-19,63,2003
5YTn3PFD7mrjhucfeafJE7,,2003-07-21,55,2003
3oUoQ0UH7Rv06x1kpSjS36,,2003-01-01,68,2003
3MJVucN9nO8WHaLo3KHuWO,,2003-11-11,53,2003
63fXLki4JEgJ099NHRBpzf,,2003-01-01,46,2003
1vdwYgTjF9jklmR0RbRR0d,,2003-01-01,58,2003
2syvgyDNiIraR35ncupC0H,,2003-01-01,47,2003
5fSlrmZPalwAAQDwu6shK2,,2003-01-01,58,2003
02w1xMzzdF2OJxTeh1basm,,2003-03-04,79,2003
3K83jJCyGiSq9lj1FQxYce,,2003-01-01,59,2003
0b9g1swHnqRcxYQPZgjz48,,2003-11-10,53,2003
49K6hYDEr5M3GxIBBxlPf9,,2003-01-01,62,2003
1UsmQ3bpJTyK6ygoOOjG1r,,2003,75,2003
4FWvo9oS4gRgHtAwDwUjiO,,2003-11-14,65,2003
3h73au9xc77Hnk4Hdkq85i,,2003-06-24,48,2003
38FWu0ePBmlNQdpg6WiLld,,2003-01-01,54,2003
6BqcXoEgLpiGHQit2hXBIl,,2003-01-01,57,2003
49buCcKCJwxvdl0R2dMoIU,,2003-11-04,45,2003
75Zkl39tT79VRpfLzuttxS,,2003-02-06,46,2003
7xPAsIGxs8It3pVWnZEHan,,2003-11-04,58,2003
0oCg05h5zGhBR6G1iF6VsZ,,2003-01-01,49,2003
4vjeaWsf9UH2ecdKXAZaq2,,2003-01-01,61,2003
3eqkfT9f1XyM8GME1gVDrD,,2003-06-24,74,2003
5J0VCIp4TTsZBKOqWdbBSa,,2003-10-21,56,2003
7l4nnHG7upOnUM4WvAjToY,,2003-05-06,62,2003
1fyLNx6wxgDA59wFInnyup,,2003-11-10,60,2003
0BrE1eS3LplGo2OnLPa2j4,,2003-09-07,43,2003
6252G7bGCVijXlqAjtjeDP,,2003-05-19,63,2003
0gLVNSNAW4ghjFqHMDFA3l,,2003-05-27,63,2003
4hBTxv4QRPePXCFcEI7Vjp,,2003-11-01,72,2003
5TOY8S7QrWWoyem6gUXNIu,,2003-07-08,48,2003
5YXBnZzECnOFgssE5q43go,,2003-12-05,50,2003
7l4nnHG7upOnUM4WvAjToY,,2003-05-06,62,2003
02w1xMzzdF2OJxTeh1basm,,2003-03-04,79,2003
4DUmxqvkQn3UJgDLjlYsyX,,2003-01-01,51,2003
6252G7bGCVijXlqAjtjeDP,,2003-05-19,63,2003
2MWo0RliwlkObUN13r5ITR,,2003-01-01,56,2003
6Q1kiSijkaHwoCwZUHW6IY,,2003-07-01,73,2003
2zE1YKY7Okj10Tjl09jjth,,2003-12-09,73,2003
3487OYBtnRl82qA6tfyWco,,2003-11-19,58,2003
7yu7B1B8O07jAFAZEFSRXA,,2003-01-01,56,2003
1eIzVBHA5NvX0wo2nLACew,,2003,58,2003
3HFbH1loOUbqCyPsLuHLLh,,2003-10-28,71,2003
53WsYpDG80KyZHYGSqy3ZX,,2003-01-01,45,2003
4Qe057XqKloVNhnPohj6Yo,,2003-07-22,61,2003
6f0iQNDK9xsmaWfiuhFUj5,,2003-06-06,52,2003
4ycNE7y1rp5215g1kkqk1P,,2003-02-06,74,2003
36jpd4kKEalvzpw8k12mNP,,2003-03-18,56,2003
6vDiMhyfSnTn18OY99BSQX,,2003-06-17,58,2003
2oWXmi9uLRKn60yRmY22MB,,2003-03-30,54,2003
7kpU3pdejLKSjMDaNgJsJv,,2003-01-01,42,2003
3RjfiKRsIHB7wQ1L6KoDEz,,2003,55,2003
2W0NcLRNl60IDHL5WUgyjM,,2003-01-01,51,2003
1iNAtkD0iP1wEE8ItzfjZk,,2003-04-08,57,2003
0BolFrIcCXXppUK50ETvgy,,2003-01-01,68,2003
41guLY5GEPG3GLREh0ck19,,2003-01-01,46,2003
0BolFrIcCXXppUK50ETvgy,,2003-01-01,68,2003
0GOWw5YVpOmIX6mUtjLi30,,2003-08-05,51,2003
49K6hYDEr5M3GxIBBxlPf9,,2003-01-01,62,2003
7IIVtFcrNzU7PV8gBqq6oM,,2003,62,2003
0OfzVAXf5aVP4W4NIOLTKj,,2003-02-06,57,2003
44ePwTuWK88vnalqutqJEG,,2003-04-29,62,2003
6CGJuQoWMkq1rmStrYbRzr,,2003,55,2003
5MoaDbFw4nrm2P7Om1on3b,,2003-02-19,61,2003
05bphHAv5bizNSVDeirA9t,,2003-01-01,52,2003
43Ci8cugIRwfmkXEyEgfVM,,2003-06-10,53,2003
1eIzVBHA5NvX0wo2nLACew,,2003,58,2003
4fygErqiNgFUic5hU42Z3E,,2003-09-23,66,2003
29BiTy2syDZyjGa9Rza6Ot,,2003-08-26,64,2003
6BqcXoEgLpiGHQit2hXBIl,,2003-01-01,57,2003
53tvjWbVNZKd3CvpENkzOC,,2003-11-18,65,2003
6D9urpsOWWKtYvF6PaorGE,,2003-04-01,75,2003
05b7MdxKhnHe7zA3HRVw2c,,2003-04-09,52,2003
5XlC9twRLfKfmO0hMJAsmB,,2003-01-01,55,2003
6WNzWYrf563I7TCiSB1fO3,,2003-08-26,45,2003
0y13VbGddQ4azdVWakksAL,,2003-03-24,64,2003
2kJpuz9FOqX5riMjGwihhY,,2003-05-20,59,2003
3XbcvPX7hEupPOxPx7EVdh,,2003-11-21,61,2003
46tIBaFs0Ov0HJsCDrq1Kl,,2003-02-01,62,2003
69TVDRmYyJY9JoESTroXE6,,2003,53,2003
3eqkfT9f1XyM8GME1gVDrD,,2003-06-24,74,2003
25wDEWipTG177BElptDzlD,,2003-06-17,48,2003
7HNrDkHNFopKBXGWf0UZML,,2003,44,2003
1Zyw4sk27JmiSQjD4gXszk,,2003-01-01,49,2003
2GCLOzEBbVYcFCCHbh7pCu,,2003,56,2003
664z6KAZKVhAY36vBCLmiN,,2003-10-20,48,2003
4MJf9OmWPH5zlvRAfoIWx6,,2003-03-18,58,2003
25wDEWipTG177BElptDzlD,,2003-06-17,48,2003
0zMV4uDNTSQAiphN3cVzQ0,,2003-04-15,55,2003
5MoaDbFw4nrm2P7Om1on3b,,2003-02-19,61,2003
6dMdadS6Ng71pD9As93ufx,,2003-04-15,55,2003
7uLuuklEzDu7xZ8QazIfzu,,2003-01-01,45,2003
4jiO2jRz7g50ESvYYKsKwZ,,2003-06-17,53,2003
0BolFrIcCXXppUK50ETvgy,,2003-01-01,68,2003
1UsmQ3bpJTyK6ygoOOjG1r,,2003,75,2003
1xeCT1UZTYtQoOPHemjqyY,,2003-09-01,44,2003
5fSlrmZPalwAAQDwu6shK2,,2003-01-01,58,2003
7GCljXMi3WChErr3b8xl8R,,2003-01-01,46,2003
03DTXxfU0UJ96lt1umUtts,,2003-06-03,47,2003
340y6ZpqGxp4xW0203bOPN,,2003-04-22,52,2003
5xeMctXQWNmMq4aAjwuR3e,,2003-01-01,58,2003
5mzoI3VH0ZWk1pLFR6RoYy,,2003-06-09,63,2003
2Z9tU5T5Xad6u4rTGjZIy7,,2003-11-15,64,2003
02w1xMzzdF2OJxTeh1basm,,2003-03-04,79,2003
7HPjcPD2cr8E5oHvVAmBp7,,2003,57,2003
5mzoI3VH0ZWk1pLFR6RoYy,,2003-06-09,63,2003
6vDiMhyfSnTn18OY99BSQX,,2003-06-17,58,2003
5cMMHA3CyA21eRXP1pnm0Z,,2003-06-24,49,2003
7GTZRYNB0eAig7UTsb54XG,,2003-10-14,54,2003
2VRaclkOdQKv9VyrwaxsvG,,2003-01-01,39,2003
750XK6PDJK3u7ZvIFIajqb,,2003-01-01,62,2003
3t4OgAvvOzvXw8D2NHUeDR,,2003-04-08,53,2003
4ycNE7y1rp5215g1kkqk1P,,2003-02-06,74,2003
0RisvCe4jLWes0m89StnuZ,,2003,50,2003
3qyVLEW74vRMvVxNHjwKhk,,2003-08-26,64,2003
0EgXWt3Lur2Fx2WHlG9AXf,,2003-01-01,55,2003
5C0APuIK2ZLaUQyzGef43S,,2003-01-01,47,2003
38pfSOHvxHqDWwDnjZ25U5,,2003-07-22,63,2003
70l7WreOvHkn9Jqbh0aqsF,,2003-01-01,54,2003
3rpSksJSFdNFqk5vne8at2,,2003,67,2003
3M6zhLhOocle8owKsjJJ5s,,2003-06-30,60,2003
02w1xMzzdF2OJxTeh1basm,,2003-03-04,79,2003
5G6XvcATXniJlCAaOhI9ZO,,2003-01-01,45,2003
6x7ohjhYzzmCglAT4TD9T9,,2003-01-01,56,2003
7K0ImMp2DA0AE50JDxaqnq,,2003-02-28,41,2003
5xeMctXQWNmMq4aAjwuR3e,,2003-01-01,58,2003
7qt9hgD1Z9nrgWbmiRv6Bg,,2003-01-01,48,2003
33virfI7yTPHbUXJnsVHHm,,2003-02-11,43,2003
0FeqrLI13XnYNY1s414uQd,,2003-01-01,61,2003
65ekRZTdz7ufM6yULqgjo8,,2003-01-01,57,2003
7JcjFMVKzK0yPMqX8SNEcE,,2003,46,2003
5lYbSy6Hf540WyiVaoN8HU,,2003-01-01,60,2003
2Z9tU5T5Xad6u4rTGjZIy7,,2003-11-15,64,2003
4xBILuasKLadf6hitvo5mG,,2003-01-01,53,2003
4FWvo9oS4gRgHtAwDwUjiO,,2003-11-14,65,2003
2zfZe8P8jg53kZaAfCdBYs,,2003-01-01,56,2003
4lSQkGgFffaUOd22Yrc25v,,2003,55,2003
5T75pyMyLZWKvDl6jFdi0F,,2003-01-01,55,2003
0Wr94YGXYRlBjd9xVbBiLd,,2003-03-24,39,2003
6GlgFZDNiFnarMmoTFcwvF,,2003-08-18,44,2003
0y13VbGddQ4azdVWakksAL,,2003-03-24,64,2003
4ycNE7y1rp5215g1kkqk1P,,2003-02-06,74,2003
5HHesQPquZcoecO60eTNBT,,2003-01-01,56,2003
7bsXKCRcnz0OvN5Z8LFKpQ,,2003-01-01,46,2003
6NrLpQCPYrNS3kVWxDgIlg,,2003-09-15,68,2003
0NUEQILaBzavnzcMEs4buZ,,2003-01-14,63,2003
1aVyRcDS6m2qIyiSgCj4ge,,2003-10-07,42,2003
4JwwVngWxV6EDq7lC3wUBt,,2003-06-30,57,2003
4Bqp2IA7vCsoZYtAop9gRe,,2003-01-01,42,2003
1xWGBUugmlHCwXH6AtpQCE,,2003,52,2003
4fygErqiNgFUic5hU42Z3E,,2003-09-23,66,2003
02w1xMzzdF2OJxTeh1basm,,2003-03-04,79,2003
6PntFOrFJdHpXE9xzjhkyR,,2003-05-13,59,2003
1mrhahrlJu5JfzgeV6Cy8t,,2003-06-17,64,2003
0IKwaTLwgQIeW3FxeodS5Z,,2003-09-23,43,2003
4ycNE7y1rp5215g1kkqk1P,,2003-02-06,74,2003
0OfzVAXf5aVP4W4NIOLTKj,,2003-02-06,57,2003
27c9RUtzsuc6OQFgLvK7AY,,2003-01-01,59,2003
3PMLP2hPq76MY9XKAgUC8f,,2003-01-01,50,2003
3h73au9xc77Hnk4Hdkq85i,,2003-06-24,48,2003
2AO7lfXXz1nHfCJiETaxHo,,2003-04-22,60,2003
4piJq7R3gjUOxnYs6lDCTg,,2004,81,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
1RM6MGv6bcl6NrAG8PGoZk,,2004-03-23,80,2004
1kTlYbs28MXw7hwO0NLYif,,2004-11-12,81,2004
0qsT8HLvlWaSWIq8Rc95BI,,2004-01-01,69,2004
5dN7F9DV0Qg1XRdIgW8rke,,2004-09-21,78,2004
1UcS2nqUhxrZjrBZ3tHk2N,,2004-11-16,75,2004
4piJq7R3gjUOxnYs6lDCTg,,2004,81,2004
4ZDBQSIDIZRUBOG2OHcN3T,,2004,76,2004
0TGTGuc2vXv6ZECoAf52N0,,2004-04-05,67,2004
5gDAEao3VxFdbm8vS0koQq,,2004-01-17,69,2004
1RM6MGv6bcl6NrAG8PGoZk,,2004-03-23,80,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
0vi5ePiEHrGZJF7QhnDW2z,,2004-02-16,72,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
4pLuE50wL9T26lSv42X0J2,,2004-07-13,80,2004
71gUhKYZIWmmjqAHlY4Br3,,2004-09-27,70,2004
1namjaJZ23ozXXB7X2d4hy,,2004-04-13,66,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
3Lqn8M0QxPLIPRJ4nUKTGN,,2004-11-23,68,2004
1UcS2nqUhxrZjrBZ3tHk2N,,2004-11-16,75,2004
4pLuE50wL9T26lSv42X0J2,,2004-07-13,80,2004
3PEzTAuPW5IjLJ58FzwQeL,,2004-08-30,70,2004
18fOLsMG8Msf1DEaW0E71K,,2004-01-01,62,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
2R7G5Z0RWWZU1V731JZG68,,2004,60,2004
5dN7F9DV0Qg1XRdIgW8rke,,2004-09-21,78,2004
0mX8aXMM7nYOGUTGcTEeZH,,2004-04-20,63,2004
4ZDBQSIDIZRUBOG2OHcN3T,,2004,76,2004
43jBR9MNJk5AUuB56M0pRF,,2004,63,2004
797fkvAtk0iZvP1HHPCWbp,,2004-01-01,69,2004
4lhyg7YGQagE8FT8cZBqyw,,2004-11-30,70,2004
25wlsi7SWD8mFKxaEWGYuL,,2004-01-01,62,2004
2aItcV9jj0LvaluaDFTLqF,,2004-05-04,70,2004
61EgDesQnFVyYf2UneM9PQ,,2004-01-01,67,2004
7EXstuWka51pNFzEAidEol,,2004-09-21,65,2004
4qqrq2LYJYvKOV5Xrcajvp,,2004-12-06,59,2004
4piJq7R3gjUOxnYs6lDCTg,,2004,81,2004
0os1Gz3XMM6dduZSMxVuXs,,2004-08-17,60,2004
4xQejXoQU4fUulNSM4piQ2,,2004-08-31,61,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
1UcS2nqUhxrZjrBZ3tHk2N,,2004-11-16,75,2004
5NH87jdrVjOHt8gDMHT1Wy,,2004-01-01,62,2004
1RM6MGv6bcl6NrAG8PGoZk,,2004-03-23,80,2004
1mMgrxFYBUMKANGbapmXxi,,2004-01-01,62,2004
0QM5DL8C9uOYI2hGKbLUq8,,2004-05-10,60,2004
0wdleLMeNmGUHChsmx9svt,,2004-03-02,61,2004
0hk2hXNB5d65F400dhcdcV,,2004-11-16,61,2004
1RM6MGv6bcl6NrAG8PGoZk,,2004-03-23,80,2004
71gUhKYZIWmmjqAHlY4Br3,,2004-09-27,70,2004
7tbgPQub8dUigxMdkYDfOb,,2004-01-27,59,2004
5gDAEao3VxFdbm8vS0koQq,,2004-01-17,69,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
3Lqn8M0QxPLIPRJ4nUKTGN,,2004-11-23,68,2004
70NalxU5fQaMxOpe0T69Ob,,2004-04-27,55,2004
052CF6cpp0nAH67yuUrIp7,,2004-01-22,61,2004
6ypfxw9fHuwow6dkcA4y1z,,2004-06-08,58,2004
1namjaJZ23ozXXB7X2d4hy,,2004-04-13,66,2004
2gidE8vgVOkYufANjuvj3S,,2004-01-01,62,2004
5dN7F9DV0Qg1XRdIgW8rke,,2004-09-21,78,2004
0OsjlbBaSZFbZnXGAUysMG,,2004-06-08,60,2004
0Sv18KP8WCk1eHGnhJqTrb,,2004-01-27,67,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
4yTlfDLsW1dK2kG1qoNsrv,,2004,55,2004
1RM6MGv6bcl6NrAG8PGoZk,,2004-03-23,80,2004
1oFucub5OjyG4XPsDUzhil,,2004-11-28,59,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
3Lqn8M0QxPLIPRJ4nUKTGN,,2004-11-23,68,2004
4pLuE50wL9T26lSv42X0J2,,2004-07-13,80,2004
7GaAXgbFSpcJOiLlFGYyOL,,2004-01-01,70,2004
2Ve8rF1LYTRGl3ZAI2z2YT,,2004-10-26,58,2004
5gDAEao3VxFdbm8vS0koQq,,2004-01-17,69,2004
4eKWZxl6GskSlM2u7TYOC0,,2004,56,2004
5pCXe1ZrHEUZeYhMCe0pLX,,2004-04-13,58,2004
4piJq7R3gjUOxnYs6lDCTg,,2004,81,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
1zwEN9cLtWg39zFJnj8brt,,2004-12-10,64,2004
052CF6cpp0nAH67yuUrIp7,,2004-01-22,61,2004
5OYkhSnpSoztkCKind5tap,,2004-05-11,59,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
71gUhKYZIWmmjqAHlY4Br3,,2004-09-27,70,2004
39FF5RewRO5F3OoNlWSQik,,2004-01-01,61,2004
1kTlYbs28MXw7hwO0NLYif,,2004-11-12,81,2004
71oM4BPgOOgdwTYJeUPush,,2004-01-17,57,2004
7bt2aty3lUo6Q1Ud8pthRz,,2004-01-01,58,2004
09stXr7AeoB1PsE3RpMpyU,,2004-07-13,53,2004
1MTvtQtk1V2gqCNxnu5cNA,,2004-09-01,71,2004
548NoYLgqSBDTNIYvlpDu5,,2004-03-30,56,2004
25wlsi7SWD8mFKxaEWGYuL,,2004-01-01,62,2004
2HbvQeJXke68tjwOcsj8ne,,2004-01-01,73,2004
0HcHPBu9aaF1MxOiZmUQTl,,2004-03-23,70,2004
5VcOoSq5hMQb3bNa0sBKOe,,2004-10-26,64,2004
4pxfXBGEL0k61ELXiQuL7N,,2004-07-20,64,2004
6Dx1pg8UVVauDZajxg62RA,,2004-10-26,54,2004
4BI3oXrWF0YvtWpfYWUxeX,,2004-04-28,69,2004
2DQHgaOMVOs2OKLaksiMx9,,2004-08-15,61,2004
1kTlYbs28MXw7hwO0NLYif,,2004-11-12,81,2004
1kTlYbs28MXw7hwO0NLYif,,2004-11-12,81,2004
6yITsogKnqqWkEKqODSrDG,,2004-05-18,54,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
3BLkomoXh6O4Sp2m9z4tiY,,2004-09-14,70,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
3Lqn8M0QxPLIPRJ4nUKTGN,,2004-11-23,68,2004
3Lqn8M0QxPLIPRJ4nUKTGN,,2004-11-23,68,2004
58EcHXCjDzwqHiXDo9523u,,2004,58,2004
0b6ivSFfDs38MG7aLn9rvO,,2004-11-16,62,2004
4hUCtGcc0hRYXFhKSETlll,,2004-11-15,59,2004
2OFkUKYNNFQ74kJOSc9gzz,,2004-09-27,63,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
15Zjx7K5ifTVmXa3Nk5B88,,2004-01-01,58,2004
6NrMjaGIZAKZLMzVnkNY4V,,2004-05-03,57,2004
1kTlYbs28MXw7hwO0NLYif,,2004-11-12,81,2004
46JQVqJpOg8opDLUl1qHT1,,2004-03-09,69,2004
64jNt6b5Ds4itNEXTpk9Fk,,2004-11-02,61,2004
3ffdUrEvCQJX6mn2ZTq93m,,2004-08-31,63,2004
1KushUovbraTDRu9sbO5fg,,2004-01-01,59,2004
6kNz22txs8mOmSxoQVPTDA,,2004-11-16,53,2004
3zuIMH8P0GKtV5LR6zwGLB,,2004-09-21,57,2004
5wvatwGTc0zWIx3dBQadaj,,2004-01-01,76,2004
7wbQYeQPqFVDCir28YTlSM,,2004,56,2004
1AJtMVPbKTiw7OHOa9oVCx,,2004-03-23,58,2004
317R21F7calEn6gpLnHEkb,,2004-01-01,54,2004
0b6ivSFfDs38MG7aLn9rvO,,2004-11-16,62,2004
3iIUl1OTJKggsB7m8JGE11,,2004-01-01,53,2004
46JQVqJpOg8opDLUl1qHT1,,2004-03-09,69,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
0gwS2D9sukMLXNvleEnYr2,,2004-02-11,62,2004
5POcKy926GgzFHZpGptJac,,2004-01-01,56,2004
75O9ELyZKaqQEpO6Y5EtNG,,2004-08-24,64,2004
4pLuE50wL9T26lSv42X0J2,,2004-07-13,80,2004
2DQHgaOMVOs2OKLaksiMx9,,2004-08-15,61,2004
6hqietEuZCikevdO2oGTcx,,2004-08-10,62,2004
4UZTjODd6CvRN1Lx8g6hBV,,2004-11-02,56,2004
4O3yvEN5II2yKWKBPtDLD7,,2004-07-27,68,2004
7l3v1MPa9GlbxbVJmaVrVd,,2004-10-25,53,2004
1L9iPuSu8FZFaFzzqHQarF,,2004-11-16,59,2004
7xt2MWlSFHNP2NcHWE4W3b,,2004-09-14,57,2004
0NTYMm0B7adXejff1phD3F,,2004-07-27,58,2004
4ZDBQSIDIZRUBOG2OHcN3T,,2004,76,2004
5OYkhSnpSoztkCKind5tap,,2004-05-11,59,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
5fqlZFKYqvkIe2jdDGt2nl,,2004-11-19,66,2004
1kTlYbs28MXw7hwO0NLYif,,2004-11-12,81,2004
64GnrmrpL1fvfF0r1AoZLB,,2004,59,2004
6TaajQPlK5bJgltZtbWxF9,,2004-01-01,66,2004
5GeXnKDk6sD6RnkPVwFi19,,2004-01-01,58,2004
7851Vsjv3apS52sXUik6iF,,2004,66,2004
2HbvQeJXke68tjwOcsj8ne,,2004-01-01,73,2004
1UIesw6QSRT3VrFN36hwgp,,2004-06-22,61,2004
5bqf6dvtEfpmc9IqM2wSLz,,2004-01-01,62,2004
3ZWRZwJXoyajqbbNGmzEpY,,2004-05-13,51,2004
1vHYkIhnwbpzrC3hGguDN6,,2004-01-01,57,2004
4Uv86qWpGTxf7fU7lG5X6F,,2004-02-10,80,2004
2mpzeA7pHNIDAPii4EEKsB,,2004-01-01,52,2004
1RaOKsaRdN1H4twh4u6FUd,,2004-01-01,63,2004
6TaajQPlK5bJgltZtbWxF9,,2004-01-01,66,2004
5dN7F9DV0Qg1XRdIgW8rke,,2004-09-21,78,2004
1UcS2nqUhxrZjrBZ3tHk2N,,2004-11-16,75,2004
6D1rTYBev0y8ZKE5tD7OP9,,2004-07-27,56,2004
1aG8QbhABVtVxNlAkk8VBW,,2004-10-12,66,2004
3DuiGV3J09SUhvp8gqNx8h,,2004-06-08,77,2004
7tSd0AJFyjO92jEw4r1J8r,,2004-03-30,49,2004
7thKR3tw162CqNqIRdwZ3z,,2004-09-10,65,2004
169vCBCFaW2na816P8Ir7m,,2004-03-23,57,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
1RM6MGv6bcl6NrAG8PGoZk,,2004-03-23,80,2004
0Ryad9M1b1MxSjgXdHCh1c,,2004-01-01,69,2004
1i8KV89uJq08T3MTNEELgL,,2004-02-20,65,2004
54AKlknAxFRfXDXtwiAhRa,,2004-12-06,66,2004
2DQHgaOMVOs2OKLaksiMx9,,2004-08-15,61,2004
5NH87jdrVjOHt8gDMHT1Wy,,2004-01-01,62,2004
5gDAEao3VxFdbm8vS0koQq,,2004-01-17,69,2004
7fmOTYDQn9DIXCy1YDrl4S,,2004-01-01,55,2004
4vQAJUbKWHZHQJq6ip1sdG,,2004-02-20,60,2004
0OsjlbBaSZFbZnXGAUysMG,,2004-06-08,60,2004
19bQiwEKhXUBJWY6oV3KZk,,2004-03-24,73,2004
4O3yvEN5II2yKWKBPtDLD7,,2004-07-27,68,2004
